ID,prediksi,probabilitas,cluster,cluster_label,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
43551,no,13.82%,0,Prospek Baru,34,management,married,tertiary,no,115,yes,no,cellular,26,apr,117,3,-1,0,unknown,no
43552,no,5.93%,1,Nasabah dengan Cicilan,35,technician,married,tertiary,no,0,yes,yes,cellular,26,apr,135,3,363,2,failure,no
43553,yes,56.29%,0,Prospek Baru,26,unemployed,single,tertiary,no,77,no,no,cellular,26,apr,175,1,-1,0,unknown,yes
43554,no,20.17%,3,Profesional Elite,32,admin.,single,secondary,no,154,yes,no,cellular,26,apr,135,1,521,2,failure,no
43555,yes,76.15%,1,Nasabah dengan Cicilan,34,admin.,single,secondary,no,607,no,no,cellular,26,apr,449,1,326,3,other,no
43556,no,40.56%,2,Nasabah Mapan,77,retired,married,unknown,no,992,no,no,cellular,27,apr,147,2,182,2,failure,no
43557,yes,54.40%,2,Nasabah Mapan,63,blue-collar,married,primary,no,115,no,no,telephone,27,apr,325,1,180,7,failure,yes
43558,yes,60.61%,3,Profesional Elite,31,management,single,tertiary,no,725,yes,no,cellular,27,apr,345,1,452,1,other,no
43559,yes,61.21%,2,Nasabah Mapan,68,retired,married,primary,no,7945,no,no,cellular,27,apr,252,1,181,1,failure,no
43560,yes,69.84%,2,Nasabah Mapan,61,housemaid,married,primary,no,848,no,no,cellular,27,apr,605,1,187,1,other,no
43561,yes,63.19%,2,Nasabah Mapan,37,unemployed,single,secondary,no,2722,no,no,telephone,27,apr,426,2,179,3,other,yes
43562,yes,80.94%,3,Profesional Elite,26,management,single,tertiary,no,1438,no,no,cellular,27,apr,321,1,449,1,other,yes
43563,no,2.82%,0,Prospek Baru,37,admin.,married,tertiary,no,103,yes,yes,cellular,27,apr,81,3,-1,0,unknown,no
43564,yes,62.74%,2,Nasabah Mapan,54,admin.,married,unknown,no,140,no,no,telephone,27,apr,473,2,182,2,failure,yes
43565,no,33.61%,0,Prospek Baru,30,admin.,single,secondary,no,915,yes,no,unknown,27,apr,370,1,-1,0,unknown,yes
43566,yes,70.72%,0,Prospek Baru,61,retired,married,secondary,no,1058,no,no,cellular,27,apr,159,3,-1,0,unknown,yes
43567,no,3.60%,1,Nasabah dengan Cicilan,37,admin.,married,secondary,no,55,yes,yes,cellular,27,apr,99,1,329,4,other,no
43568,no,44.81%,2,Nasabah Mapan,70,retired,married,secondary,no,616,no,no,cellular,27,apr,149,2,182,1,failure,no
43569,no,46.49%,2,Nasabah Mapan,69,retired,married,secondary,no,0,no,no,cellular,28,apr,184,2,126,2,other,yes
43570,yes,88.50%,2,Nasabah Mapan,76,self-employed,married,unknown,no,4984,no,no,telephone,28,apr,403,1,182,1,success,yes
43571,yes,97.61%,2,Nasabah Mapan,30,management,single,tertiary,no,697,no,no,cellular,28,apr,545,2,181,8,success,yes
43572,yes,62.03%,2,Nasabah Mapan,66,retired,married,primary,no,1004,no,no,cellular,28,apr,154,1,182,1,success,no
43573,yes,95.96%,2,Nasabah Mapan,64,retired,married,secondary,no,4787,no,no,cellular,28,apr,392,1,182,1,success,yes
43574,yes,81.82%,2,Nasabah Mapan,55,housemaid,married,secondary,no,962,yes,no,cellular,28,apr,623,1,181,3,success,yes
43575,yes,78.66%,0,Prospek Baru,55,technician,married,tertiary,no,1320,no,no,cellular,28,apr,387,2,-1,0,unknown,yes
43576,yes,83.06%,0,Prospek Baru,32,admin.,married,tertiary,no,284,yes,no,cellular,29,apr,717,3,-1,0,unknown,yes
43577,no,41.80%,0,Prospek Baru,56,management,single,tertiary,no,15311,no,no,cellular,29,apr,157,6,-1,0,unknown,no
43578,yes,74.28%,0,Prospek Baru,39,management,single,tertiary,no,5047,no,no,cellular,29,apr,218,4,-1,0,unknown,yes
43579,yes,80.24%,0,Prospek Baru,29,management,single,tertiary,no,2955,no,no,cellular,29,apr,226,2,-1,0,unknown,yes
43580,yes,97.17%,2,Nasabah Mapan,41,unemployed,married,tertiary,no,0,no,no,cellular,29,apr,882,1,181,3,success,yes
43581,no,29.68%,2,Nasabah Mapan,79,retired,divorced,primary,no,20,no,no,cellular,29,apr,165,2,182,1,other,no
43582,no,25.27%,0,Prospek Baru,59,management,married,tertiary,no,1,yes,no,cellular,29,apr,210,1,-1,0,unknown,yes
43583,no,3.58%,2,Nasabah Mapan,56,technician,married,secondary,no,0,yes,yes,cellular,29,apr,152,1,223,3,other,no
43584,yes,69.79%,2,Nasabah Mapan,63,retired,married,primary,no,12067,no,no,telephone,29,apr,660,1,191,1,failure,yes
43585,no,12.12%,2,Nasabah Mapan,49,technician,single,secondary,no,1245,no,no,cellular,29,apr,115,2,198,2,failure,no
43586,yes,79.88%,0,Prospek Baru,45,admin.,married,secondary,no,3006,no,no,cellular,29,apr,388,2,-1,0,unknown,yes
43587,yes,85.57%,3,Profesional Elite,48,admin.,married,secondary,no,2533,no,no,cellular,29,apr,714,2,633,1,failure,no
43588,yes,73.55%,0,Prospek Baru,32,technician,single,tertiary,no,388,no,no,cellular,29,apr,250,3,-1,0,unknown,yes
43589,yes,91.78%,0,Prospek Baru,33,management,single,tertiary,no,952,yes,no,cellular,29,apr,1241,5,-1,0,unknown,yes
43590,yes,94.67%,0,Prospek Baru,28,technician,single,secondary,no,631,no,no,cellular,29,apr,835,7,-1,0,unknown,no
43591,no,33.59%,1,Nasabah dengan Cicilan,41,self-employed,married,tertiary,no,0,yes,no,telephone,29,apr,395,3,426,1,other,yes
43592,yes,91.10%,0,Prospek Baru,25,student,single,secondary,no,108,no,no,cellular,29,apr,305,3,-1,0,unknown,yes
43593,no,7.13%,0,Prospek Baru,47,admin.,married,secondary,no,707,yes,no,cellular,29,apr,152,3,-1,0,unknown,no
43594,yes,94.83%,1,Nasabah dengan Cicilan,37,management,married,secondary,no,565,no,no,cellular,29,apr,449,1,398,1,success,yes
43595,yes,82.94%,2,Nasabah Mapan,19,student,single,secondary,no,329,no,no,cellular,30,apr,169,1,190,2,success,yes
43596,yes,88.25%,2,Nasabah Mapan,32,management,married,tertiary,no,6138,no,no,cellular,30,apr,211,2,196,7,success,no
43597,yes,95.08%,2,Nasabah Mapan,61,retired,divorced,secondary,no,4243,no,no,cellular,30,apr,315,1,182,2,success,yes
43598,yes,82.54%,0,Prospek Baru,40,unemployed,single,tertiary,no,72,no,no,cellular,30,apr,463,1,-1,0,unknown,yes
43599,yes,74.81%,2,Nasabah Mapan,30,management,married,tertiary,no,4328,no,no,cellular,30,apr,262,3,189,11,other,yes
43600,yes,96.50%,2,Nasabah Mapan,37,services,married,secondary,no,4017,no,no,cellular,30,apr,665,2,196,1,success,yes
43601,yes,85.45%,0,Prospek Baru,45,unemployed,married,secondary,no,7203,no,no,cellular,30,apr,572,2,-1,0,unknown,no
43602,no,17.48%,0,Prospek Baru,35,admin.,single,tertiary,no,364,no,yes,cellular,30,apr,148,1,-1,0,unknown,no
43603,yes,74.67%,2,Nasabah Mapan,54,technician,married,tertiary,no,395,no,no,cellular,30,apr,183,1,183,2,success,yes
43604,yes,88.71%,0,Prospek Baru,49,admin.,married,secondary,no,0,no,no,cellular,30,apr,551,1,-1,0,unknown,yes
43605,no,9.20%,0,Prospek Baru,60,technician,married,secondary,no,2389,yes,yes,cellular,4,may,287,1,-1,0,unknown,no
43606,yes,89.67%,2,Nasabah Mapan,45,admin.,married,secondary,no,205,no,no,cellular,4,may,552,1,90,2,success,yes
43607,no,43.85%,2,Nasabah Mapan,38,management,married,tertiary,no,238,no,no,cellular,4,may,131,1,90,2,success,no
43608,yes,60.84%,2,Nasabah Mapan,48,blue-collar,married,secondary,no,1730,yes,no,cellular,4,may,361,1,89,3,success,yes
43609,no,0.92%,0,Prospek Baru,48,management,married,tertiary,no,0,yes,no,cellular,4,may,85,1,61,5,failure,no
43610,yes,78.65%,2,Nasabah Mapan,60,blue-collar,married,primary,no,5,no,no,cellular,4,may,494,1,95,2,success,yes
43611,yes,57.23%,0,Prospek Baru,34,unemployed,single,secondary,no,1965,no,no,telephone,4,may,714,1,-1,0,unknown,yes
43612,no,8.82%,2,Nasabah Mapan,45,housemaid,married,secondary,no,360,no,no,cellular,4,may,113,1,182,1,success,no
43613,no,12.64%,2,Nasabah Mapan,50,technician,married,secondary,no,402,no,no,cellular,4,may,165,1,180,2,failure,no
43614,yes,63.68%,2,Nasabah Mapan,29,housemaid,single,tertiary,no,19,no,no,cellular,4,may,268,1,88,4,success,yes
43615,yes,81.62%,2,Nasabah Mapan,77,retired,married,tertiary,no,7802,no,no,telephone,4,may,421,1,92,2,success,yes
43616,yes,82.32%,2,Nasabah Mapan,33,services,married,secondary,no,1697,no,no,cellular,4,may,489,1,182,1,success,yes
43617,no,0.96%,2,Nasabah Mapan,36,unemployed,married,tertiary,no,7222,yes,no,cellular,4,may,104,1,181,5,failure,no
43618,no,3.86%,0,Prospek Baru,51,management,single,tertiary,no,4305,yes,no,cellular,4,may,126,1,-1,0,unknown,no
43619,yes,55.64%,2,Nasabah Mapan,35,unemployed,single,tertiary,no,415,no,no,cellular,4,may,164,2,89,2,success,yes
43620,yes,54.70%,2,Nasabah Mapan,64,management,married,unknown,no,2352,no,no,cellular,4,may,153,2,182,11,success,yes
43621,yes,56.28%,0,Prospek Baru,80,retired,married,primary,no,155,no,no,telephone,4,may,209,1,53,3,success,yes
43622,no,14.12%,2,Nasabah Mapan,34,self-employed,married,tertiary,no,263,no,no,cellular,4,may,203,1,78,8,other,no
43623,yes,80.51%,0,Prospek Baru,70,retired,married,primary,no,4982,no,no,cellular,4,may,794,2,-1,0,unknown,no
43624,no,16.34%,2,Nasabah Mapan,29,admin.,single,secondary,no,3528,no,no,cellular,4,may,104,1,208,1,success,no
43625,no,13.70%,0,Prospek Baru,26,technician,single,tertiary,no,401,no,no,cellular,5,may,188,2,-1,0,unknown,yes
43626,no,0.37%,1,Nasabah dengan Cicilan,32,admin.,married,tertiary,no,390,yes,yes,cellular,5,may,100,1,243,1,other,no
43627,yes,58.02%,2,Nasabah Mapan,33,admin.,married,tertiary,no,79,yes,no,cellular,5,may,389,1,195,4,success,yes
43628,yes,63.88%,0,Prospek Baru,37,management,married,secondary,no,565,no,no,cellular,5,may,329,1,6,2,success,no
43629,no,13.37%,1,Nasabah dengan Cicilan,30,management,married,tertiary,no,451,no,no,cellular,5,may,173,1,274,3,failure,no
43630,no,46.94%,2,Nasabah Mapan,41,technician,single,tertiary,no,1646,yes,no,cellular,5,may,258,1,90,7,success,yes
43631,no,45.09%,0,Prospek Baru,28,management,single,tertiary,no,437,no,no,cellular,5,may,338,1,-1,0,unknown,yes
43632,no,19.88%,2,Nasabah Mapan,74,retired,married,secondary,no,935,no,no,cellular,5,may,226,1,99,2,failure,yes
43633,no,0.79%,2,Nasabah Mapan,33,blue-collar,single,secondary,no,228,no,no,telephone,5,may,110,1,89,4,failure,no
43634,no,26.16%,2,Nasabah Mapan,29,student,single,unknown,no,2929,no,no,cellular,5,may,232,1,89,4,other,yes
43635,no,0.19%,0,Prospek Baru,26,student,single,secondary,no,440,no,no,unknown,5,may,54,1,-1,0,unknown,no
43636,no,48.60%,0,Prospek Baru,72,retired,married,primary,no,2304,no,no,telephone,5,may,510,4,-1,0,unknown,yes
43637,no,1.34%,2,Nasabah Mapan,27,management,single,secondary,no,145,yes,no,cellular,5,may,121,4,89,3,failure,no
43638,yes,50.53%,0,Prospek Baru,18,student,single,unknown,no,348,no,no,cellular,5,may,443,4,-1,0,unknown,yes
43639,no,0.43%,1,Nasabah dengan Cicilan,54,housemaid,married,secondary,no,1182,yes,no,cellular,6,may,118,2,241,2,failure,no
43640,no,2.01%,2,Nasabah Mapan,53,retired,married,secondary,no,4968,no,no,cellular,6,may,109,1,87,2,failure,no
43641,no,35.70%,0,Prospek Baru,46,blue-collar,married,secondary,no,640,yes,no,cellular,6,may,246,1,55,5,success,yes
43642,no,16.11%,2,Nasabah Mapan,37,technician,married,tertiary,no,88,no,no,cellular,6,may,195,1,90,3,other,yes
43643,yes,84.04%,2,Nasabah Mapan,67,retired,divorced,secondary,no,704,no,no,cellular,6,may,613,1,87,3,success,yes
43644,no,8.87%,2,Nasabah Mapan,47,admin.,married,tertiary,no,97,yes,no,cellular,6,may,220,1,87,3,failure,no
43645,yes,50.15%,2,Nasabah Mapan,56,management,divorced,tertiary,no,2037,no,no,cellular,6,may,160,1,91,5,success,no
43646,no,2.30%,0,Prospek Baru,60,housemaid,married,primary,no,182,no,no,cellular,6,may,141,1,10,10,failure,no
43647,no,3.55%,2,Nasabah Mapan,34,blue-collar,married,secondary,no,1221,yes,no,cellular,6,may,182,1,90,8,failure,no
43648,yes,63.19%,2,Nasabah Mapan,36,admin.,single,tertiary,no,994,no,no,cellular,6,may,211,1,90,6,success,yes
43649,no,0.35%,0,Prospek Baru,37,blue-collar,single,secondary,no,7622,yes,yes,telephone,6,may,111,1,-1,0,unknown,no
43650,no,27.72%,2,Nasabah Mapan,37,management,married,tertiary,no,2283,no,no,cellular,6,may,243,2,98,2,failure,yes
43651,no,31.13%,2,Nasabah Mapan,37,technician,married,tertiary,no,4596,yes,no,cellular,7,may,218,2,211,4,success,no
43652,no,8.51%,0,Prospek Baru,32,technician,married,secondary,no,473,no,yes,cellular,7,may,292,3,-1,0,unknown,yes
43653,yes,79.41%,0,Prospek Baru,51,technician,married,tertiary,no,0,no,no,cellular,7,may,662,2,66,2,success,yes
43654,no,16.75%,0,Prospek Baru,77,unknown,married,unknown,no,397,no,no,telephone,7,may,300,3,-1,0,unknown,yes
43655,no,8.13%,1,Nasabah dengan Cicilan,83,retired,married,secondary,no,0,no,no,telephone,7,may,201,2,268,2,failure,no
43656,yes,66.34%,2,Nasabah Mapan,35,management,married,tertiary,no,62,no,no,cellular,7,may,226,2,88,4,success,yes
43657,no,1.28%,2,Nasabah Mapan,47,blue-collar,married,tertiary,no,3745,no,no,cellular,7,may,113,1,200,1,failure,no
43658,no,1.56%,0,Prospek Baru,42,admin.,married,unknown,no,756,no,no,cellular,7,may,116,3,-1,0,unknown,no
43659,yes,62.61%,2,Nasabah Mapan,53,management,married,tertiary,no,3634,no,no,cellular,7,may,211,4,88,8,success,yes
43660,no,0.64%,0,Prospek Baru,47,management,married,secondary,no,834,no,no,unknown,10,may,165,1,-1,0,unknown,no
43661,no,0.81%,0,Prospek Baru,58,blue-collar,married,primary,no,226,yes,yes,cellular,10,may,135,3,-1,0,unknown,no
43662,yes,53.21%,2,Nasabah Mapan,32,technician,married,tertiary,no,2976,yes,no,cellular,10,may,269,5,94,6,success,no
43663,no,7.14%,0,Prospek Baru,80,retired,married,primary,no,594,no,no,telephone,10,may,128,2,-1,0,unknown,no
43664,yes,87.94%,0,Prospek Baru,46,management,married,tertiary,no,273,yes,no,cellular,10,may,583,6,53,6,success,yes
43665,yes,74.84%,0,Prospek Baru,62,management,married,tertiary,no,1456,no,no,cellular,10,may,522,6,-1,0,unknown,no
43666,no,6.99%,1,Nasabah dengan Cicilan,21,student,single,secondary,no,130,no,no,cellular,11,may,113,2,273,4,failure,no
43667,no,1.60%,0,Prospek Baru,78,retired,married,primary,no,832,no,no,telephone,11,may,97,3,-1,0,unknown,no
43668,no,11.23%,1,Nasabah dengan Cicilan,20,student,single,secondary,no,291,no,no,telephone,11,may,172,5,371,5,failure,no
43669,no,1.36%,2,Nasabah Mapan,43,self-employed,married,tertiary,no,10072,no,no,cellular,12,may,98,1,77,5,failure,no
43670,yes,66.38%,2,Nasabah Mapan,66,retired,married,secondary,no,3409,no,no,cellular,12,may,801,1,86,2,failure,no
43671,no,18.02%,0,Prospek Baru,44,services,single,secondary,no,618,no,no,cellular,12,may,193,1,-1,0,unknown,yes
43672,yes,76.31%,2,Nasabah Mapan,78,retired,divorced,secondary,no,3417,no,no,cellular,12,may,309,1,181,1,success,yes
43673,yes,64.45%,2,Nasabah Mapan,42,management,married,tertiary,no,27696,no,no,cellular,12,may,176,2,89,5,success,yes
43674,no,43.01%,2,Nasabah Mapan,34,services,married,secondary,no,1076,no,no,cellular,12,may,152,1,182,6,success,yes
43675,no,46.92%,2,Nasabah Mapan,34,technician,married,secondary,no,133,no,no,cellular,12,may,171,2,181,3,success,yes
43676,yes,76.81%,1,Nasabah dengan Cicilan,66,management,married,secondary,no,587,no,no,cellular,12,may,457,2,392,2,success,yes
43677,no,40.64%,0,Prospek Baru,40,management,single,tertiary,no,1509,no,no,cellular,12,may,333,1,58,3,failure,no
43678,yes,60.54%,2,Nasabah Mapan,54,management,married,tertiary,no,1624,no,no,cellular,12,may,166,3,182,10,success,yes
43679,no,12.06%,1,Nasabah dengan Cicilan,31,blue-collar,married,secondary,no,136,no,no,cellular,12,may,228,2,267,1,failure,yes
43680,yes,72.41%,2,Nasabah Mapan,33,services,married,secondary,no,386,no,no,cellular,12,may,317,1,181,5,success,yes
43681,yes,77.87%,2,Nasabah Mapan,19,student,single,primary,no,608,no,no,cellular,12,may,236,1,180,2,success,yes
43682,no,8.51%,3,Profesional Elite,31,technician,single,secondary,no,1282,no,no,cellular,12,may,144,1,460,2,failure,no
43683,yes,93.14%,2,Nasabah Mapan,24,technician,single,secondary,no,598,no,no,cellular,12,may,762,1,182,2,success,yes
43684,yes,58.26%,0,Prospek Baru,23,student,single,unknown,no,2530,no,no,cellular,12,may,411,1,-1,0,unknown,yes
43685,yes,77.23%,0,Prospek Baru,29,self-employed,single,tertiary,no,3290,no,no,cellular,12,may,430,1,50,3,success,yes
43686,yes,69.21%,2,Nasabah Mapan,28,admin.,single,secondary,no,4745,no,no,telephone,12,may,360,1,181,5,success,yes
43687,yes,72.51%,2,Nasabah Mapan,31,management,single,tertiary,no,533,no,no,telephone,12,may,372,1,90,10,success,yes
43688,no,48.82%,1,Nasabah dengan Cicilan,50,technician,married,tertiary,no,2611,no,no,cellular,12,may,177,1,387,2,success,no
43689,yes,70.29%,2,Nasabah Mapan,22,student,single,secondary,no,123,no,no,telephone,12,may,267,2,89,7,success,no
43690,no,0.15%,0,Prospek Baru,55,technician,divorced,secondary,no,184,no,no,unknown,13,may,18,1,-1,0,unknown,no
43691,yes,69.38%,0,Prospek Baru,34,technician,single,tertiary,no,2838,yes,no,cellular,13,may,620,3,-1,0,unknown,yes
43692,yes,59.11%,2,Nasabah Mapan,54,blue-collar,divorced,primary,no,4401,no,no,telephone,13,may,414,1,183,2,success,yes
43693,no,0.74%,1,Nasabah dengan Cicilan,59,management,married,tertiary,no,138,yes,yes,cellular,13,may,106,1,280,4,failure,no
43694,no,10.16%,0,Prospek Baru,32,unemployed,single,secondary,no,1026,yes,no,cellular,13,may,289,1,-1,0,unknown,yes
43695,yes,74.50%,2,Nasabah Mapan,54,unknown,married,secondary,no,2206,no,no,cellular,13,may,260,1,91,4,success,yes
43696,yes,70.40%,2,Nasabah Mapan,27,self-employed,single,tertiary,no,168,no,no,cellular,13,may,271,1,182,2,success,no
43697,yes,78.47%,2,Nasabah Mapan,77,retired,married,primary,no,3324,no,no,cellular,13,may,289,1,91,5,success,yes
43698,yes,56.32%,2,Nasabah Mapan,40,admin.,married,secondary,no,260,yes,no,cellular,13,may,306,1,181,5,success,yes
43699,yes,78.67%,2,Nasabah Mapan,63,retired,divorced,tertiary,no,0,no,no,cellular,13,may,263,1,181,2,success,yes
43700,yes,56.10%,2,Nasabah Mapan,37,management,married,tertiary,no,2987,yes,no,cellular,13,may,216,1,87,10,success,yes
43701,yes,50.36%,2,Nasabah Mapan,48,blue-collar,married,secondary,no,1230,yes,no,cellular,13,may,328,2,182,3,success,yes
43702,no,48.56%,2,Nasabah Mapan,27,blue-collar,single,secondary,no,535,no,no,cellular,13,may,159,1,87,3,success,yes
43703,yes,77.13%,0,Prospek Baru,28,technician,single,secondary,no,2335,no,no,cellular,13,may,624,1,-1,0,unknown,yes
43704,yes,82.30%,2,Nasabah Mapan,35,management,married,tertiary,no,8000,no,no,cellular,13,may,331,1,90,3,success,yes
43705,no,43.97%,0,Prospek Baru,29,management,single,tertiary,no,-27,no,no,cellular,13,may,270,1,-1,0,unknown,yes
43706,yes,83.36%,0,Prospek Baru,68,retired,married,secondary,no,1146,no,no,cellular,13,may,356,1,71,5,success,yes
43707,no,30.43%,2,Nasabah Mapan,53,blue-collar,single,secondary,no,1004,no,no,cellular,13,may,393,1,84,1,other,yes
43708,yes,69.74%,2,Nasabah Mapan,37,technician,single,tertiary,no,197,no,no,cellular,13,may,234,1,87,3,success,yes
43709,yes,78.38%,2,Nasabah Mapan,65,retired,married,unknown,no,679,no,no,cellular,13,may,593,2,178,1,success,no
43710,no,46.91%,2,Nasabah Mapan,32,student,single,unknown,no,376,no,no,cellular,13,may,457,2,178,3,failure,no
43711,yes,77.42%,2,Nasabah Mapan,58,admin.,married,secondary,no,169,no,no,cellular,13,may,336,3,87,5,success,yes
43712,yes,57.51%,1,Nasabah dengan Cicilan,37,management,married,tertiary,no,393,yes,no,cellular,14,may,567,3,275,4,failure,yes
43713,no,43.34%,2,Nasabah Mapan,37,admin.,married,tertiary,no,29,no,no,cellular,14,may,404,2,183,2,other,yes
43714,yes,71.74%,1,Nasabah dengan Cicilan,63,retired,married,secondary,no,1486,no,no,cellular,14,may,698,5,316,3,other,no
43715,yes,86.91%,2,Nasabah Mapan,34,admin.,married,secondary,no,920,no,no,cellular,14,may,526,3,179,3,success,yes
43716,no,0.10%,0,Prospek Baru,26,services,married,secondary,no,104,no,no,unknown,14,may,7,1,-1,0,unknown,no
43717,no,39.41%,2,Nasabah Mapan,50,admin.,married,secondary,no,3608,yes,no,cellular,14,may,196,8,182,4,success,yes
43718,no,23.36%,2,Nasabah Mapan,70,retired,married,secondary,no,1164,no,no,telephone,14,may,338,3,185,2,failure,no
43719,no,0.81%,2,Nasabah Mapan,50,technician,divorced,secondary,no,0,yes,no,cellular,14,may,109,3,92,3,failure,no
43720,yes,55.93%,2,Nasabah Mapan,56,management,married,primary,no,870,no,no,cellular,14,may,220,1,179,1,success,yes
43721,yes,86.78%,2,Nasabah Mapan,57,retired,married,primary,no,9367,no,no,cellular,14,may,700,4,92,7,success,yes
43722,yes,93.08%,2,Nasabah Mapan,29,unemployed,single,primary,no,1374,no,no,cellular,14,may,1205,2,178,7,success,yes
43723,yes,90.12%,2,Nasabah Mapan,75,retired,married,tertiary,no,6027,no,no,cellular,14,may,809,1,179,4,success,yes
43724,no,27.14%,0,Prospek Baru,50,technician,married,tertiary,no,1830,no,no,cellular,14,may,318,3,-1,0,unknown,no
43725,no,0.34%,0,Prospek Baru,35,technician,married,secondary,no,18,yes,yes,cellular,14,may,62,2,-1,0,unknown,no
43726,yes,59.17%,0,Prospek Baru,24,management,single,tertiary,no,1,no,no,cellular,14,may,396,5,-1,0,unknown,yes
43727,yes,87.61%,2,Nasabah Mapan,46,management,married,tertiary,no,349,no,no,cellular,14,may,466,4,88,3,success,yes
43728,no,0.29%,3,Profesional Elite,48,technician,divorced,secondary,no,-63,no,yes,unknown,15,may,7,1,670,5,other,no
43729,no,29.80%,1,Nasabah dengan Cicilan,29,technician,single,tertiary,no,865,no,no,cellular,17,may,248,3,243,1,failure,no
